timestamp;open;high;low;close;volume;quoteasset;trade;takerbuybase;takerbuyquote
1524027840000;0.24481000;0.24481000;0.24444000;0.24481000;22274.29000000;5450.19473310;16;11426.19000000;2797.24557390
1524027900000;0.24481000;0.24481000;0.24446000;0.24481000;65648.23000000;16068.28424530;35;60940.21000000;14917.35991610
1524027960000;0.24481000;0.24481000;0.24480000;0.24481000;56146.31000000;13745.16018150;20;56146.31000000;13745.16018150
1524028020000;0.24481000;0.24500000;0.24444000;0.24500000;35973.35000000;8805.66187100;33;32284.90000000;7903.75305600
1524028080000;0.24500000;0.24577000;0.24500000;0.24503000;16789.67000000;4113.94004000;15;12754.11000000;3125.06083840
1524028140000;0.24520000;0.24520000;0.24519000;0.24519000;5833.93000000;1430.45206590;8;3155.86000000;773.78930190
1524028200000;0.24513000;0.24520000;0.24513000;0.24513000;31682.83000000;7766.80090030;17;8128.10000000;1992.82993540
1524028260000;0.24513000;0.24622000;0.24513000;0.24621000;21245.31000000;5218.91401700;30;8325.85000000;2043.61569950
1524028320000;0.24611000;0.24664000;0.24611000;0.24617000;21471.85000000;5286.74915780;15;19509.84000000;4803.76115610
1524028380000;0.24610000;0.24611000;0.24610000;0.24610000;17968.27000000;4421.99572760;12;1198.06000000;294.84704660
1524028440000;0.24652000;0.24653000;0.24511000;0.24653000;59721.93000000;14698.77686280;37;8300.41000000;2045.26367940
1524028500000;0.24653000;0.24666000;0.24653000;0.24653000;4306.92000000;1061.78758760;7;20.00000000;4.93320000
1524028560000;0.24653000;0.24653000;0.24600000;0.24600000;58797.37000000;14495.22976610;16;1200.00000000;295.83600000
1524028620000;0.24563000;0.24563000;0.24563000;0.24563000;860.70000000;211.41374100;4;754.00000000;185.20502000
1524028680000;0.24563000;0.24653000;0.24555000;0.24562000;2544.46000000;624.91139380;7;178.46000000;43.91609380
1524028740000;0.24563000;0.24603000;0.24563000;0.24563000;7802.32000000;1916.55481160;7;162.00000000;39.85686000
1524028800000;0.24563000;0.24563000;0.24563000;0.24563000;0E-8;0E-8;0;0E-8;0E-8
1524028860000;0.24652000;0.24652000;0.24551000;0.24551000;10230.74000000;2513.31927310;9;615.00000000;151.60980000
1524028920000;0.24551000;0.24551000;0.24550000;0.24550000;38159.44000000;9368.16225360;30;19327.22000000;4744.83251000
1524028980000;0.24550000;0.24550000;0.24520000;0.24522000;18250.66000000;4475.24519950;11;4181.69000000;1025.45220590
1524029040000;0.24522000;0.24549000;0.24522000;0.24549000;2419.31000000;593.30504820;8;1963.91000000;481.63186020
1524029100000;0.24549000;0.24550000;0.24549000;0.24550000;18922.54000000;4645.41588970;9;18922.54000000;4645.41588970
1524029160000;0.24550000;0.24550000;0.24550000;0.24550000;17796.50000000;4369.04075000;7;17796.50000000;4369.04075000
1524029220000;0.24550000;0.24550000;0.24521000;0.24550000;11120.60000000;2730.06458010;5;10973.29000000;2693.94269500
1524029280000;0.24550000;0.24552000;0.24521000;0.24552000;28110.53000000;6901.17149080;13;21796.31000000;5350.99874640
1524029340000;0.24552000;0.24552000;0.24521000;0.24521000;10549.74000000;2587.44893440;13;4566.80000000;1120.16083200
1524029400000;0.24521000;0.24542000;0.24520000;0.24542000;11684.57000000;2865.80290300;10;3410.33000000;836.95924860
1524029460000;0.24520000;0.24520000;0.24500000;0.24518000;3511.30000000;860.84472860;14;3300.08000000;809.09353240
1524029520000;0.24518000;0.24518000;0.24401000;0.24449000;15840.04000000;3872.32223790;18;2266.34000000;555.55552460
1524029580000;0.24450000;0.24515000;0.24449000;0.24515000;202.00000000;49.49410000;3;162.00000000;39.71430000
1524029640000;0.24515000;0.24516000;0.24515000;0.24516000;10832.73000000;2655.75207850;9;10832.73000000;2655.75207850
1524029700000;0.24516000;0.24516000;0.24510000;0.24510000;13865.05000000;3398.88565800;5;9365.05000000;2295.93565800
1524029760000;0.24516000;0.24516000;0.24510000;0.24516000;22238.21000000;5451.91350360;6;22137.21000000;5427.15840360
1524029820000;0.24516000;0.24516000;0.24516000;0.24516000;11528.36000000;2826.29273760;11;11528.36000000;2826.29273760
1524029880000;0.24516000;0.24540000;0.24516000;0.24540000;6751.63000000;1655.40674300;13;5914.65000000;1450.05336620
1524029940000;0.24550000;0.24550000;0.24540000;0.24550000;1754.79000000;430.76196480;9;1554.86000000;381.67921180
1524030000000;0.24552000;0.24552000;0.24552000;0.24552000;0.53000000;0.13012560;1;0.53000000;0.13012560
1524030060000;0.24553000;0.24569000;0.24550000;0.24555000;765.94000000;188.06291360;6;131.61000000;32.32076330
1524030120000;0.24551000;0.24674000;0.24551000;0.24669000;4481.65000000;1102.82662540;16;1105.44000000;272.42868870
1524030180000;0.24640000;0.24674000;0.24559000;0.24562000;32786.45000000;8084.66761710;22;28553.31000000;7043.56782340
1524030240000;0.24567000;0.24659000;0.24567000;0.24659000;15133.32000000;3723.33700670;21;7601.92000000;1871.00534410
1524030300000;0.24600000;0.24605000;0.24583000;0.24604000;6982.43000000;1717.01828150;10;406.43000000;99.99815150
1524030360000;0.24583000;0.24592000;0.24574000;0.24589000;24543.05000000;6033.44868330;23;1342.98000000;330.25207900
1524030420000;0.24591000;0.24650000;0.24591000;0.24650000;8054.41000000;1981.79860560;5;203.41000000;50.05391560
1524030480000;0.24652000;0.24652000;0.24612000;0.24612000;12400.43000000;3052.33440360;3;0E-8;0E-8
1524030540000;0.24649000;0.24649000;0.24612000;0.24615000;17064.00000000;4199.96767000;18;45.00000000;11.09205000
1524030600000;0.24615000;0.24649000;0.24613000;0.24633000;27820.47000000;6852.62610220;33;6479.87000000;1596.29455660
1524030660000;0.24682000;0.24682000;0.24612000;0.24612000;46015.56000000;11332.31741310;25;67.98000000;16.77882360
1524030720000;0.24612000;0.24612000;0.24612000;0.24612000;5985.00000000;1473.02820000;8;0E-8;0E-8
1524030780000;0.24614000;0.24630000;0.24612000;0.24612000;6524.85000000;1606.96858700;10;1261.88000000;310.80104400
1524030840000;0.24612000;0.24629000;0.24607000;0.24607000;86083.77000000;21186.78962240;13;58929.75000000;14503.80877000
1524030900000;0.24607000;0.24629000;0.24607000;0.24607000;4760.32000000;1171.77875460;8;3091.58000000;761.14046350
1524030960000;0.24628000;0.24629000;0.24608000;0.24608000;4904.11000000;1207.03519680;13;1123.80000000;276.77651200
1524031020000;0.24608000;0.24608000;0.24607000;0.24608000;11639.88000000;2864.33414040;16;173.02000000;42.57676160
1524031080000;0.24609000;0.24609000;0.24607000;0.24609000;14800.00000000;3641.97371550;21;3205.36000000;788.77540430
1524031140000;0.24609000;0.24609000;0.24607000;0.24607000;1748.46000000;430.24357190;7;817.00000000;201.03919000
1524031200000;0.24607000;0.24607000;0.24607000;0.24607000;1325.44000000;326.15102080;3;1195.44000000;294.16192080
1524031260000;0.24628000;0.24628000;0.24601000;0.24628000;9624.05000000;2367.85274300;7;840.81000000;207.07468680
1524031320000;0.24628000;0.24678000;0.24628000;0.24634000;3752.85000000;924.38410140;9;2424.85000000;597.24458140
1524031380000;0.24667000;0.24667000;0.24667000;0.24667000;3267.00000000;805.87089000;2;3218.00000000;793.78406000
1524031440000;0.24673000;0.24686000;0.24673000;0.24684000;16650.70000000;4110.18336140;13;16650.70000000;4110.18336140
1524031500000;0.24667000;0.24686000;0.24615000;0.24686000;32995.90000000;8139.62638790;52;8886.31000000;2192.66029860
1524031560000;0.24690000;0.24700000;0.24618000;0.24650000;6700.06000000;1654.30979120;18;1644.70000000;406.23228500
1524031620000;0.24650000;0.24667000;0.24644000;0.24644000;3081.89000000;759.68589290;11;0.05000000;0.01233350
1524031680000;0.24644000;0.24660000;0.24644000;0.24660000;4713.37000000;1161.58474560;8;0E-8;0E-8
1524031740000;0.24644000;0.24644000;0.24601000;0.24601000;9711.88000000;2390.61352830;11;0.05000000;0.01230800
1524031800000;0.24652000;0.24652000;0.24652000;0.24652000;3822.05000000;942.21176600;2;0.05000000;0.01232600
1524031860000;0.24652000;0.24652000;0.24652000;0.24652000;2588.20000000;638.04306400;3;0E-8;0E-8
1524031920000;0.24601000;0.24638000;0.24523000;0.24599000;39244.34000000;9637.09733410;31;13122.57000000;3220.42561490
1524031980000;0.24599000;0.24599000;0.24543000;0.24543000;498.55000000;122.60435050;4;162.85000000;40.05947150
1524032040000;0.24597000;0.24599000;0.24597000;0.24599000;1772.49000000;436.00219860;10;773.49000000;190.26817860
1524032100000;0.24599000;0.24637000;0.24577000;0.24582000;24752.93000000;6088.84517700;14;20263.12000000;4984.61256280
1524032160000;0.24599000;0.24634000;0.24599000;0.24602000;2794.97000000;687.78080490;9;676.00000000;166.52584000
1524032220000;0.24634000;0.24634000;0.24600000;0.24600000;8963.65000000;2205.41138100;5;0E-8;0E-8
1524032280000;0.24632000;0.24633000;0.24600000;0.24600000;15127.63000000;3722.62177790;16;3622.89000000;892.42249370
1524032340000;0.24600000;0.24600000;0.24599000;0.24599000;22127.93000000;5443.29281930;12;7286.06000000;1792.29789940
1524032400000;0.24627000;0.24627000;0.24567000;0.24567000;15781.89000000;3881.04138150;12;142.25000000;34.94658750
1524032460000;0.24567000;0.24590000;0.24544000;0.24590000;904.99000000;222.29484640;3;162.00000000;39.83580000
1524032520000;0.24589000;0.24589000;0.24570000;0.24585000;1058.00000000;260.00145200;3;339.00000000;83.34315200
1524032580000;0.24573000;0.24573000;0.24545000;0.24545000;3259.65000000;800.08120650;8;0.05000000;0.01228650
1524032640000;0.24558000;0.24565000;0.24544000;0.24562000;22258.34000000;5463.44805240;16;1447.32000000;355.53230300
1524032700000;0.24544000;0.24561000;0.24523000;0.24561000;39318.74000000;9650.75946260;31;8870.14000000;2178.06759320
1524032760000;0.24561000;0.24561000;0.24555000;0.24555000;9.26000000;2.27434680;3;8.78000000;2.15645400
1524032820000;0.24546000;0.24546000;0.24512000;0.24513000;26610.87000000;6523.28973130;16;2436.69000000;597.30582470
1524032880000;0.24513000;0.24557000;0.24500000;0.24557000;3375.55000000;827.66804640;8;814.16000000;199.92836120
1524032940000;0.24557000;0.24557000;0.24557000;0.24557000;0E-8;0E-8;0;0E-8;0E-8
1524033000000;0.24557000;0.24563000;0.24557000;0.24563000;2577.34000000;632.92940420;2;200.34000000;49.20951420
1524033060000;0.24557000;0.24561000;0.24506000;0.24506000;11650.84000000;2855.25750650;7;100.00000000;24.56100000
1524033120000;0.24507000;0.24559000;0.24507000;0.24559000;3292.72000000;808.58321040;4;3141.00000000;771.39819000
1524033180000;0.24558000;0.24558000;0.24558000;0.24558000;125.00000000;30.69750000;2;125.00000000;30.69750000
1524033240000;0.24558000;0.24558000;0.24518000;0.24557000;1355.18000000;332.62179440;8;1355.18000000;332.62179440
1524033300000;0.24557000;0.24558000;0.24557000;0.24558000;5159.20000000;1266.99468480;9;5159.20000000;1266.99468480
1524033360000;0.24558000;0.24570000;0.24550000;0.24551000;17121.21000000;4204.51835360;9;13412.69000000;3294.01718360
1524033420000;0.24551000;0.24551000;0.24551000;0.24551000;1400.12000000;343.74346120;2;0E-8;0E-8
1524033480000;0.24568000;0.24568000;0.24551000;0.24551000;5085.02000000;1248.46125360;6;47.02000000;11.55187360
1524033540000;0.24552000;0.24568000;0.24551000;0.24568000;10651.11000000;2615.78897610;4;5110.00000000;1255.36106000
1524033600000;0.24568000;0.24572000;0.24568000;0.24572000;6291.97000000;1545.99102780;4;6291.97000000;1545.99102780
1524033660000;0.24632000;0.24637000;0.24490000;0.24490000;56976.90000000;13983.83026460;40;2914.04000000;717.80793240
1524033720000;0.24490000;0.24490000;0.24401000;0.24402000;71479.46000000;17473.61753040;54;8954.48000000;2188.36698340
1524033780000;0.24414000;0.24449000;0.24414000;0.24448000;23072.50000000;5633.05526710;14;23072.50000000;5633.05526710
1524033840000;0.24439000;0.24448000;0.24416000;0.24448000;10285.78000000;2513.68546540;13;9993.50000000;2442.30024020
1524033900000;0.24423000;0.24499000;0.24422000;0.24444000;7667.65000000;1873.53915240;12;1775.80000000;434.43101840
1524033960000;0.24479000;0.24499000;0.24401000;0.24401000;10878.31000000;2657.32774630;21;3277.22000000;801.86839710
1524034020000;0.24401000;0.24401000;0.24394000;0.24400000;116226.57000000;28360.00587200;23;1242.49000000;303.16756050
1524034080000;0.24400000;0.24500000;0.24309000;0.24500000;30195.06000000;7376.81710210;44;21870.47000000;5349.55421300
1524034140000;0.24344000;0.24527000;0.24344000;0.24504000;9020.63000000;2210.27391050;17;5787.21000000;1418.11232360
1524034200000;0.24573000;0.24638000;0.24508000;0.24602000;113064.00000000;27811.36592610;27;108295.71000000;26638.85580580
1524034260000;0.24602000;0.24950000;0.24602000;0.24936000;103399.67000000;25644.24217320;65;89705.41000000;22248.22463160
1524034320000;0.24936000;0.25000000;0.24826000;0.24984000;250170.22000000;62510.99321380;70;248232.65000000;62027.89281050
1524034380000;0.25000000;0.25197000;0.24985000;0.25033000;395919.09000000;99328.73375560;160;162478.96000000;40676.25598680
1524034440000;0.25031000;0.25126000;0.25031000;0.25117000;10647.93000000;2672.36226360;22;2983.47000000;749.47833320
1524034500000;0.25073000;0.25200000;0.25073000;0.25124000;83185.15000000;20901.68838480;59;7553.19000000;1902.16140190
1524034560000;0.25166000;0.25166000;0.25020000;0.25020000;98266.92000000;24673.06175360;54;28734.04000000;7210.55809560
1524034620000;0.25080000;0.25205000;0.25054000;0.25205000;14651.82000000;3686.68154020;27;14439.82000000;3633.36456020
1524034680000;0.25098000;0.25205000;0.25098000;0.25123000;6622.29000000;1667.76075750;24;4290.34000000;1080.98479390
1524034740000;0.25124000;0.25155000;0.25050000;0.25116000;32831.87000000;8245.73737860;24;199.58000000;50.12652840
1524034800000;0.25138000;0.25142000;0.25076000;0.25076000;9179.73000000;2304.92209310;21;2729.07000000;685.55638100
1524034860000;0.25080000;0.25189000;0.25080000;0.25160000;83699.71000000;21053.65582110;43;51323.74000000;12908.03668910
1524034920000;0.25160000;0.25189000;0.25098000;0.25106000;424904.09000000;106908.30107920;60;14394.47000000;3625.64430830
1524034980000;0.25106000;0.25185000;0.25106000;0.25109000;191313.26000000;48172.75880110;37;11868.21000000;2988.43824310
1524035040000;0.25165000;0.25186000;0.25109000;0.25186000;62001.53000000;15590.65545340;67;25123.50000000;6324.26707810
1524035100000;0.25165000;0.25166000;0.25136000;0.25165000;39751.97000000;9995.37376190;16;6802.00000000;1711.67022000
1524035160000;0.25163000;0.25166000;0.25163000;0.25165000;63292.66000000;15927.56045540;35;57763.48000000;14536.25289200
1524035220000;0.25164000;0.25166000;0.25097000;0.25160000;97559.38000000;24512.02229670;64;68129.80000000;17122.80610970
1524035280000;0.25159000;0.25160000;0.25102000;0.25102000;1345.91000000;338.59602320;5;1288.25000000;324.12211000
1524035340000;0.25103000;0.25166000;0.25103000;0.25166000;14672.63000000;3692.11049910;17;14535.16000000;3657.59770500
1524035400000;0.25141000;0.25210000;0.25140000;0.25140000;30215.62000000;7612.69909840;25;24382.87000000;6145.87454320
1524035460000;0.25140000;0.25200000;0.25140000;0.25146000;3215.54000000;810.24199690;5;3130.44000000;788.84725690
1524035520000;0.25153000;0.25199000;0.25146000;0.25158000;10983.41000000;2762.72479180;8;5899.00000000;1484.13561000
1524035580000;0.25146000;0.25158000;0.25146000;0.25147000;37109.47000000;9331.57779700;16;184.00000000;46.29072000
1524035640000;0.25198000;0.25210000;0.25197000;0.25200000;11818.23000000;2978.59844130;18;11629.34000000;2931.00005020
1524035700000;0.25200000;0.25220000;0.25146000;0.25209000;44113.12000000;11123.13843540;34;39550.94000000;9973.50176190
1524035760000;0.25209000;0.25250000;0.25200000;0.25200000;50449.45000000;12722.79293700;31;37193.36000000;9381.30426740
1524035820000;0.25222000;0.25225000;0.25200000;0.25225000;4271.56000000;1076.80466500;6;1495.90000000;377.31674500
1524035880000;0.25202000;0.25202000;0.25148000;0.25148000;5151.33000000;1297.81980120;13;1819.52000000;458.26274640
1524035940000;0.25186000;0.25186000;0.25150000;0.25175000;2166.26000000;545.47917600;6;1064.73000000;268.10399020
1524036000000;0.25153000;0.25154000;0.25151000;0.25151000;52470.70000000;13198.30832830;20;34984.02000000;8799.85833250
1524036060000;0.25151000;0.25151000;0.25097000;0.25145000;43662.72000000;10969.72964070;36;11655.71000000;2927.19619070
1524036120000;0.25097000;0.25138000;0.25097000;0.25138000;1788.61000000;449.07901780;5;478.21000000;120.20792980
1524036180000;0.25097000;0.25145000;0.25097000;0.25145000;7992.22000000;2007.09088230;12;5245.38000000;1317.71644750
1524036240000;0.25145000;0.25174000;0.25098000;0.25174000;2088.74000000;525.21029940;12;1948.70000000;490.06306020
1524036300000;0.25150000;0.25223000;0.25098000;0.25098000;18895.59000000;4756.02962330;27;10820.51000000;2724.48414130
1524036360000;0.25099000;0.25155000;0.25099000;0.25155000;36159.81000000;9094.99203900;10;35696.41000000;8978.65244500
1524036420000;0.25165000;0.25222000;0.25150000;0.25153000;3778.53000000;951.40769320;9;2340.04000000;589.59423120
1524036480000;0.25164000;0.25207000;0.25153000;0.25155000;4083.99000000;1027.87634560;11;672.35000000;169.46287450
1524036540000;0.25184000;0.25184000;0.25156000;0.25156000;5160.58000000;1299.49598720;5;4644.58000000;1169.69102720
1524036600000;0.25184000;0.25192000;0.25181000;0.25181000;285.17000000;71.82610880;4;159.17000000;40.09804880
1524036660000;0.25182000;0.25248000;0.25181000;0.25183000;2925.36000000;737.67351970;12;1660.94000000;419.26714220
1524036720000;0.25220000;0.25220000;0.25184000;0.25186000;6708.00000000;1689.61444000;8;550.00000000;138.70651000
1524036780000;0.25200000;0.25200000;0.25186000;0.25186000;7024.43000000;1769.21309670;10;0E-8;0E-8
1524036840000;0.25216000;0.25250000;0.25185000;0.25250000;42822.11000000;10807.08712280;30;36034.06000000;9096.12736730
1524036900000;0.25250000;0.25250000;0.25212000;0.25242000;146.38000000;36.95306150;4;145.40000000;36.70586800
1524036960000;0.25230000;0.25243000;0.25230000;0.25243000;3213.07000000;811.06811010;3;640.00000000;161.54805000
1524037020000;0.25231000;0.25231000;0.25190000;0.25190000;7984.73000000;2014.34106170;13;3057.60000000;771.46305600
1524037080000;0.25213000;0.25213000;0.25210000;0.25210000;460.03000000;115.97380390;2;460.03000000;115.97380390
1524037140000;0.25207000;0.25207000;0.25183000;0.25185000;30532.79000000;7689.59137010;21;352.19000000;88.71669330
1524037200000;0.25185000;0.25185000;0.25180000;0.25180000;15660.12000000;3943.68594360;20;2649.59000000;667.26717370
1524037260000;0.25180000;0.25180000;0.25160000;0.25180000;10172.52000000;2561.26250420;11;9504.58000000;2393.20880020
1524037320000;0.25180000;0.25213000;0.25163000;0.25210000;4327.30000000;1090.55779840;13;4209.82000000;1060.99630600
1524037380000;0.25162000;0.25162000;0.25159000;0.25159000;668.20000000;168.12434760;4;0E-8;0E-8
1524037440000;0.25197000;0.25210000;0.25159000;0.25208000;38310.18000000;9653.73161380;33;6671.16000000;1681.36424280
1524037500000;0.25208000;0.25213000;0.25208000;0.25213000;142645.84000000;35958.31462540;49;3749.21000000;945.25213500
1524037560000;0.25213000;0.25213000;0.25208000;0.25208000;64107.09000000;16160.87465700;48;4475.42000000;1128.38764460
1524037620000;0.25208000;0.25213000;0.25180000;0.25210000;17183.03000000;4331.94618840;27;7719.28000000;1946.12005960
1524037680000;0.25181000;0.25225000;0.25181000;0.25224000;1736.51000000;437.99232090;8;783.94000000;197.74652560
1524037740000;0.25225000;0.25250000;0.25184000;0.25250000;18230.13000000;4601.13335010;33;9391.12000000;2370.84860540
1524037800000;0.25236000;0.25251000;0.25235000;0.25251000;29547.05000000;7459.75831450;12;23092.69000000;5830.90422500
1524037860000;0.25251000;0.25275000;0.25226000;0.25270000;32732.08000000;8263.84149350;27;1212.00000000;306.30240000
1524037920000;0.25226000;0.25258000;0.25157000;0.25157000;18816.71000000;4740.44131440;23;3092.01000000;780.89738320
1524037980000;0.25156000;0.25255000;0.25103000;0.25197000;70212.71000000;17665.15643340;48;5001.10000000;1261.01337920
1524038040000;0.25158000;0.25158000;0.25050000;0.25099000;88903.95000000;22314.00832390;57;18638.17000000;4674.04793760
1524038100000;0.25102000;0.25103000;0.25099000;0.25099000;9061.09000000;2274.34041130;12;1756.45000000;440.90504350
1524038160000;0.25098000;0.25103000;0.25098000;0.25103000;18685.38000000;4689.85804630;15;5104.34000000;1281.15281670
1524038220000;0.25099000;0.25099000;0.25086000;0.25086000;4282.32000000;1074.62093980;5;3187.04000000;799.81516440
1524038280000;0.25052000;0.25072000;0.25000000;0.25072000;33359.60000000;8341.05372380;26;1541.83000000;385.76588680
1524038340000;0.25072000;0.25109000;0.25072000;0.25072000;17521.21000000;4394.93673460;15;7000.00000000;1757.05896340
1524038400000;0.25071000;0.25072000;0.25071000;0.25071000;45113.03000000;11310.50677760;22;22057.27000000;5530.19718800
1524038460000;0.25071000;0.25071000;0.25071000;0.25071000;496.48000000;124.47250080;2;496.48000000;124.47250080
1524038520000;0.25071000;0.25072000;0.25034000;0.25072000;3000.34000000;752.01968760;9;1930.26000000;483.93708000
1524038580000;0.25071000;0.25121000;0.25071000;0.25081000;13172.18000000;3303.71373960;8;369.18000000;92.62450960
1524038640000;0.25081000;0.25100000;0.25071000;0.25093000;60866.83000000;15262.80042960;45;1848.87000000;463.97887910
1524038700000;0.25075000;0.25077000;0.25000000;0.25050000;53295.37000000;13332.58268080;32;7195.34000000;1804.07074870
1524038760000;0.25050000;0.25050000;0.25000000;0.25000000;4350.06000000;1088.45834950;8;91.01000000;22.78891700
1524038820000;0.25025000;0.25050000;0.25000000;0.25050000;26625.92000000;6659.38321500;14;6904.10000000;1728.16683000
1524038880000;0.25004000;0.25048000;0.25000000;0.25047000;11760.37000000;2940.27711180;10;424.87000000;106.39403610
1524038940000;0.25047000;0.25049000;0.25003000;0.25045000;3894.51000000;975.37875070;11;3741.21000000;937.00540270
1524039000000;0.25044000;0.25044000;0.25041000;0.25041000;9297.24000000;2328.36573440;6;9297.24000000;2328.36573440
1524039060000;0.25041000;0.25049000;0.25040000;0.25049000;14717.72000000;3685.52366700;16;14717.72000000;3685.52366700
1524039120000;0.25049000;0.25055000;0.25013000;0.25015000;14061.54000000;3521.35633670;18;11229.44000000;2812.90764370
1524039180000;0.25015000;0.25054000;0.25008000;0.25008000;7834.37000000;1959.55583300;11;2771.00000000;693.28781460
1524039240000;0.25008000;0.25053000;0.25008000;0.25014000;4889.84000000;1222.98662310;4;295.63000000;74.06418390
1524039300000;0.25015000;0.25052000;0.25014000;0.25052000;715.48000000;179.13544250;9;428.85000000;107.43550200
1524039360000;0.25021000;0.25052000;0.25021000;0.25021000;13471.36000000;3373.42135870;9;12406.19000000;3106.90517300
1524039420000;0.25021000;0.25070000;0.25021000;0.25070000;11537.42000000;2890.32272110;13;11387.42000000;2852.73272110
1524039480000;0.25014000;0.25014000;0.25014000;0.25014000;1460.77000000;365.39700780;3;1231.00000000;307.92234000
1524039540000;0.25014000;0.25070000;0.25014000;0.25070000;2849.90000000;713.65697670;8;1508.36000000;377.33289870
1524039600000;0.25068000;0.25070000;0.25018000;0.25049000;11093.73000000;2778.97847070;12;3459.91000000;866.81393730
1524039660000;0.25021000;0.25070000;0.25001000;0.25001000;13626.82000000;3410.20977930;18;239.88000000;60.13791600
1524039720000;0.25069000;0.25070000;0.25001000;0.25070000;10950.15000000;2743.94438600;21;7403.29000000;1855.96297270
1524039780000;0.25009000;0.25009000;0.24983000;0.24983000;76437.99000000;19109.78111430;15;38.00000000;9.50000000
1524039840000;0.24983000;0.25000000;0.24827000;0.25000000;162024.26000000;40309.52974050;39;146324.80000000;36397.00055670
1524039900000;0.25000000;0.25000000;0.24994000;0.25000000;8395.35000000;2098.70740380;3;8395.35000000;2098.70740380
1524039960000;0.24999000;0.24999000;0.24990000;0.24990000;18191.90000000;4546.19063100;6;18078.38000000;4517.81176620
1524040020000;0.24990000;0.24990000;0.24990000;0.24990000;1610.00000000;402.33900000;3;1610.00000000;402.33900000
1524040080000;0.24951000;0.24990000;0.24951000;0.24952000;5833.70000000;1457.53969300;7;5020.05000000;1254.50756500
1524040140000;0.24952000;0.24988000;0.24925000;0.24925000;1632.64000000;407.38703940;11;589.88000000;147.21481560
1524040200000;0.24930000;0.24930000;0.24900000;0.24900000;9397.67000000;2340.69828970;15;801.00000000;199.64925000
1524040260000;0.24900000;0.24990000;0.24900000;0.24980000;1392.79000000;347.20787130;10;759.48000000;189.51368130
1524040320000;0.24979000;0.24980000;0.24842000;0.24842000;10440.69000000;2603.70077080;21;981.66000000;245.21502060
1524040380000;0.24851000;0.24980000;0.24851000;0.24977000;9480.29000000;2362.73916030;9;9306.23000000;2319.47861610
1524040440000;0.24900000;0.24964000;0.24885000;0.24890000;101771.63000000;25331.41091500;11;100340.29000000;24975.07263400
1524040500000;0.24963000;0.24990000;0.24963000;0.24990000;40486.38000000;10116.22742810;22;40486.38000000;10116.22742810
1524040560000;0.24990000;0.25015000;0.24990000;0.25015000;36781.06000000;9200.62692950;9;36781.06000000;9200.62692950
1524040620000;0.25014000;0.25015000;0.25014000;0.25015000;3791.63000000;948.45918480;4;3791.63000000;948.45918480
1524040680000;0.25015000;0.25015000;0.25015000;0.25015000;1577.61000000;394.63914150;1;1577.61000000;394.63914150
1524040740000;0.25000000;0.25015000;0.25000000;0.25000000;5498.75000000;1374.91623000;17;1539.99000000;385.22059850
1524040800000;0.25000000;0.25071000;0.24934000;0.25013000;48722.15000000;12182.91953180;23;42736.36000000;10687.17498850
1524040860000;0.25007000;0.25013000;0.24960000;0.24960000;9303.25000000;2325.28391050;10;6254.25000000;1564.24234230
1524040920000;0.25006000;0.25007000;0.24918000;0.24945000;7638.37000000;1904.41593600;8;616.35000000;154.12744010
1524040980000;0.25003000;0.25003000;0.25001000;0.25001000;1454.00000000;363.53910000;6;1454.00000000;363.53910000
1524041040000;0.25001000;0.25048000;0.25001000;0.25048000;45077.23000000;11274.63677160;10;44989.23000000;11252.62357160
1524041100000;0.25015000;0.25015000;0.25015000;0.25015000;27215.94000000;6808.06739100;4;0E-8;0E-8
1524041160000;0.25015000;0.25040000;0.25015000;0.25040000;5665.87000000;1417.49363050;3;705.00000000;176.53200000
1524041220000;0.25016000;0.25048000;0.25016000;0.25048000;4126.80000000;1033.35666940;14;3395.79000000;850.47614280
1524041280000;0.25048000;0.25099000;0.25041000;0.25041000;1499.10000000;375.50351430;8;202.10000000;50.71408430
1524041340000;0.25041000;0.25041000;0.25016000;0.25017000;6109.33000000;1529.63314900;9;5310.00000000;1329.67263460
1524041400000;0.25026000;0.25033000;0.25026000;0.25026000;8815.92000000;2206.34906920;6;1099.00000000;275.11267000
1524041460000;0.25041000;0.25100000;0.25041000;0.25090000;12756.19000000;3200.36343180;17;3378.56000000;847.64580930
1524041520000;0.25086000;0.25095000;0.25055000;0.25095000;17030.42000000;4272.83326200;16;1600.70000000;401.61884000
1524041580000;0.25093000;0.25128000;0.25059000;0.25060000;23497.60000000;5896.83624470;19;11168.90000000;2805.06308180
1524041640000;0.25060000;0.25073000;0.25060000;0.25070000;3308.62000000;829.15848350;7;140.89000000;35.32534550
1524041700000;0.25060000;0.25060000;0.25041000;0.25041000;6626.54000000;1660.02867980;7;147.79000000;37.03321820
1524041760000;0.25041000;0.25041000;0.25041000;0.25041000;3908.72000000;978.78257520;8;0E-8;0E-8
1524041820000;0.25041000;0.25041000;0.25000000;0.25000000;15480.07000000;3873.34310210;18;0E-8;0E-8
1524041880000;0.25001000;0.25027000;0.25001000;0.25027000;54029.31000000;13507.86779830;8;0.02000000;0.00500540
1524041940000;0.25016000;0.25016000;0.25000000;0.25000000;9258.66000000;2315.58143060;7;7799.54000000;1950.80142550
1524042000000;0.24998000;0.25039000;0.24943000;0.25039000;4029.59000000;1005.10821510;9;3136.59000000;782.36280510
